11500,23,104.0767,30.6293,202,
11501,23,104.0675,30.6566,198,
11502,23,104.0907,30.6546,188,
11503,23,104.0796,30.6172,171,
11504,23,104.0848,30.6184,166,
11505,23,104.0403,30.6387,160,
11506,23,104.0677,30.6623,157,
11507,23,104.0628,30.6291,156,
11508,23,104.0627,30.6248,155,
11509,23,104.0631,30.6614,155,
11510,23,104.0835,30.6636,152,
11511,23,104.0696,30.6349,148,
11512,23,104.0756,30.6509,148,
11513,23,104.0802,30.6643,147,
11514,23,104.0258,30.6605,146,
11515,23,104.049,30.6756,141,
11516,23,104.0341,30.6509,141,
11517,23,104.0193,30.677,140,
11518,23,104.1104,30.652,139,
11519,23,104.1043,30.6485,137,
11520,23,104.0965,30.6574,134,
11521,23,104.0196,30.6455,134,
11522,23,104.0898,30.6666,133,
11523,23,104.0409,30.6859,131,
11524,23,104.028,30.6601,131,
11525,23,104.0453,30.6386,131,
11526,23,104.1065,30.6412,130,
11527,23,104.0771,30.6408,129,
11528,23,104.0391,30.6878,128,
11529,23,121.8097,31.1635,126,
11530,23,104.0719,30.644,125,
11531,23,104.0317,30.6376,125,
11532,23,104.0695,30.638,125,
11533,23,104.073,30.678,124,
11534,23,104.1056,30.6346,124,
11535,23,104.0554,30.6273,123,
11536,23,104.0961,30.6615,119,
11537,23,104.0436,30.6719,119,
11538,23,104.0427,30.6492,119,
11539,23,119.5494,35.4005,118,
11540,23,104.0712,30.6749,118,
11541,23,104.0501,30.6924,117,
11542,23,104.0263,30.6788,114,
11543,23,104.0469,30.6864,114,
11544,23,104.0421,30.6331,114,
11545,23,104.0833,30.7032,112,
11546,23,104.0478,30.6972,112,
11547,23,104.0414,30.6399,112,
11548,23,104.0233,30.6684,111,
11549,23,104.094,30.6437,111,
11550,23,104.0358,30.6968,111,
11551,23,104.0625,30.6411,110,
11552,23,104.0522,30.6648,110,
11553,23,104.0386,30.6776,110,
11554,23,104.0441,30.6044,110,
11555,23,104.0976,30.6256,109,
11556,23,104.0601,30.6748,108,
11557,23,104.0554,30.683,108,
11558,23,104.0021,30.6836,107,
11559,23,104.0545,30.6429,105,
11560,23,104.065,30.6186,105,
11561,23,104.0925,30.6977,105,
11562,23,104.087,30.6499,104,
11563,23,104.1247,30.6509,104,
11564,23,103.9674,30.5821,104,
11565,23,104.0781,30.6328,104,
11566,23,104.0693,30.6981,103,
11567,23,104.047,30.6518,102,
11568,23,104.0874,30.6521,101,
11569,23,104.0779,30.6011,99,
11570,23,104.1155,30.6924,98,
11571,23,104.1054,30.6992,98,
11572,23,103.9745,30.5782,97,
11573,23,104.1164,30.648,97,
11574,23,104.0292,30.5956,96,
11575,23,104.0862,30.6728,96,
11576,23,104.0435,30.6604,95,
11577,23,104.1206,30.6601,95,
11578,23,104.1104,30.6282,93,
11579,23,104.1163,30.6837,92,
11580,23,120.3013,31.9028,92,
11581,23,104.0195,30.6641,92,
11582,23,104.0894,30.6316,91,
11583,23,104.0375,30.6538,91,
11584,23,104.0739,30.6479,91,
11585,23,104.0583,30.6854,90,
11586,23,104.1249,30.6569,90,
11587,23,104.0078,30.6372,90,
11588,23,104.0156,30.6752,90,
11589,23,104.0594,30.695,90,
11590,23,104.0298,30.6401,89,
11591,23,104.1166,30.6824,88,
11592,23,121.6138,31.1586,87,
11593,23,104.1177,30.6535,87,
11594,23,104.0879,30.6839,86,
11595,23,104.0333,30.6713,86,
11596,23,104.0186,30.5784,86,
11597,23,104.0771,30.669,85,
11598,23,104.0504,30.6658,85,
11599,23,104.1023,30.6753,85,
11600,23,104.0603,30.6529,85,
11601,23,104.1261,30.6703,84,
11602,23,104.0058,30.6281,83,
11603,23,104.0776,30.6738,83,
11604,23,104.271,30.5653,82,
11605,23,104.0557,30.6924,82,
11606,23,104.1107,30.6629,82,
11607,23,104.2723,30.5698,82,
11608,23,104.0484,30.6029,81,
11609,23,103.9795,30.5801,80,
11610,23,104.1256,30.671,80,
11611,23,103.986,30.6823,79,
11612,23,104.0569,30.6543,79,
11613,23,104.0407,30.6048,79,
11614,23,104.0706,30.6912,79,
11615,23,104.0354,30.5947,78,
11616,23,104.0734,30.6973,78,
11617,23,104.1119,30.6707,78,
11618,23,104.0222,30.6985,77,
11619,23,104.1042,30.6402,77,
11620,23,104.2712,30.5769,77,
11621,23,104.0834,30.5968,77,
11622,23,104.0447,30.6251,76,
11623,23,104.0035,30.6732,76,
11624,23,104.0535,30.6138,75,
11625,23,104.1137,30.6768,75,
11626,23,104.0565,30.6433,74,
11627,23,104.0537,30.677,74,
11628,23,104.0151,30.658,74,
11629,23,103.9976,30.5781,74,
11630,23,104.2565,30.57,73,
11631,23,104.0555,30.606,73,
11632,23,104.2723,30.5739,73,
11633,23,103.9956,30.5727,72,
11634,23,104.078,30.6495,72,
11635,23,104.1018,30.6795,72,
11636,23,104.1151,30.6355,72,
11637,23,104.0248,30.6871,72,
11638,23,104.0294,30.6926,71,
11639,23,104.0793,30.6152,71,
11640,23,104.0122,30.5789,71,
11641,23,104.1428,30.6382,70,
11642,23,103.8537,30.6991,70,
11643,23,104.0682,30.6845,69,
11644,23,104.0672,30.6,69,
