2500,5,103.9746,30.581,187,
2501,5,104.0494,30.6109,179,
2502,5,104.0229,30.5816,177,
2503,5,104.0003,30.5722,176,
2504,5,104.0169,30.5832,174,
2505,5,103.9867,30.5766,173,
2506,5,103.9846,30.5753,172,
2507,5,104.0402,30.5971,172,
2508,5,104.0272,30.5922,171,
2509,5,103.9963,30.5887,171,
2510,5,104.0479,30.5977,165,
2511,5,121.8153,31.1631,162,
2512,5,104.0312,30.6015,161,
2513,5,104.0779,30.6179,147,
2514,5,104.0675,30.6219,133,
2515,5,104.0615,30.61,132,
2516,5,104.0848,30.6225,131,
2517,5,104.0842,30.6269,127,
2518,5,104.0518,30.6109,125,
2519,5,104.0728,30.6212,125,
2520,5,103.9665,30.5686,121,
2521,5,103.9603,30.5691,117,
2522,5,103.9566,30.5832,115,
2523,5,104.0332,30.5873,114,
2524,5,104.046,30.605,105,
2525,5,104.0661,30.6601,93,
2526,5,103.9701,30.5838,85,
2527,5,104.0716,30.6553,83,
2528,5,104.0588,30.6324,82,
2529,5,104.0646,30.6634,80,
2530,5,104.0866,30.6569,79,
2531,5,104.0671,30.6283,76,
2532,5,104.0733,30.6938,75,
2533,5,103.9684,30.591,75,
2534,5,104.0631,30.6423,75,
2535,5,104.0723,30.6537,74,
2536,5,104.0653,30.672,72,
2537,5,104.0775,30.6352,70,
2538,5,103.987,30.6751,69,
2539,5,104.0632,30.667,68,
2540,5,104.0022,30.6335,68,
2541,5,103.9899,30.6526,65,
2542,5,103.9983,30.6291,65,
2543,5,103.9957,30.6498,63,
2544,5,104.0667,30.6965,62,
2545,5,104.0858,30.6701,62,
2546,5,104.0816,30.6549,62,
2547,5,104.0404,30.6107,61,
2548,5,104.0952,30.6305,61,
2549,5,104.0768,30.6641,61,
2550,5,104.0467,30.6931,60,
2551,5,104.0512,30.6945,60,
2552,5,104.0402,30.6922,60,
2553,5,104.1129,30.6468,60,
2554,5,104.0009,30.6765,59,
2555,5,104.0406,30.689,58,
2556,5,104.028,30.6719,58,
2557,5,103.9912,30.6726,58,
2558,5,104.0538,30.6214,57,
2559,5,106.5835,29.5723,57,
2560,5,104.0902,30.6683,56,
2561,5,104.0991,30.6242,56,
2562,5,104.0759,30.6568,56,
2563,5,106.5004,29.6103,55,
2564,5,104.1137,30.638,55,
2565,5,104.0523,30.6903,55,
2566,5,104.0745,30.6783,55,
2567,5,104.0247,30.6618,54,
2568,5,104.0056,30.6489,54,
2569,5,103.9854,30.6646,53,
2570,5,104.084,30.6965,53,
2571,5,104.0419,30.6881,52,
2572,5,104.0376,30.6491,52,
2573,5,104.0401,30.6325,52,
2574,5,104.0841,30.627,52,
2575,5,104.0691,30.6425,52,
2576,5,121.6152,31.1572,51,
2577,5,104.069,30.6874,51,
2578,5,104.0191,30.6818,50,
2579,5,104.0446,30.668,50,
2580,5,104.0906,30.6995,50,
2581,5,104.0265,30.6247,49,
2582,5,104.1068,30.6629,49,
2583,5,104.0358,30.5794,48,
2584,5,104.0475,30.6336,48,
2585,5,104.0362,30.6827,48,
2586,5,104.0471,30.6224,48,
2587,5,104.1131,30.6444,48,
2588,5,104.1062,30.6983,48,
2589,5,104.051,30.671,47,
2590,5,104.0099,30.6317,47,
2591,5,119.5461,35.4044,47,
2592,5,104.0603,30.6392,47,
2593,5,104.0245,30.6483,46,
2594,5,104.092,30.6269,46,
2595,5,104.1237,30.6751,46,
2596,5,104.1058,30.7043,46,
2597,5,104.0957,30.6493,46,
2598,5,104.0568,30.687,45,
2599,5,120.311,31.9072,45,
2600,5,103.994,30.6564,45,
2601,5,104.1231,30.66,45,
2602,5,104.0518,30.6968,45,
2603,5,104.1217,30.6498,45,
2604,5,104.0994,30.6586,45,
2605,5,104.0187,30.7141,44,
2606,5,104.0908,30.6429,44,
2607,5,104.0319,30.6208,44,
2608,5,104.0357,30.6927,44,
2609,5,104.007,30.6486,44,
2610,5,104.1,30.649,44,
2611,5,104.0387,30.6483,44,
2612,5,104.1237,30.6475,43,
2613,5,104.0245,30.6208,43,
2614,5,104.0187,30.6275,43,
2615,5,104.1084,30.6832,42,
2616,5,104.0072,30.6804,42,
2617,5,104.0255,30.6488,42,
2618,5,104.1253,30.6642,41,
2619,5,104.0743,30.7054,41,
2620,5,104.045,30.6167,41,
2621,5,104.0835,30.6441,41,
2622,5,104.0496,30.6198,41,
2623,5,104.0531,30.6425,40,
2624,5,104.0131,30.6995,40,
2625,5,104.0347,30.6414,40,
2626,5,104.1071,30.682,40,
2627,5,104.0421,30.641,40,
2628,5,104.1172,30.68,40,
2629,5,104.0513,30.6652,39,
2630,5,104.0654,30.6839,39,
2631,5,104.0546,30.6046,38,
2632,5,104.1076,30.638,38,
2633,5,104.047,30.6585,38,
2634,5,104.026,30.6703,38,
2635,5,104.1165,30.6602,37,
2636,5,104.0843,30.683,37,
2637,5,104.0511,30.6734,37,
2638,5,104.0735,30.6091,37,
2639,5,104.1087,30.6557,37,
2640,5,104.101,30.682,37,
2641,5,104.077,30.6431,37,
2642,5,104.0119,30.6964,37,
2643,5,104.0697,30.6996,36,
2644,5,104.0532,30.6596,36,
2645,5,104.0156,30.6789,36,
2646,5,104.1121,30.6603,36,
2647,5,104.0189,30.7153,36,
2648,5,104.0017,30.6916,35,
2649,5,104.1596,30.6272,35,
2650,5,103.983,30.6723,35,
2651,5,104.0407,30.6541,35,
2652,5,104.0297,30.6625,34,
2653,5,104.0876,30.6528,34,
2654,5,104.0582,30.6951,34,
2655,5,104.0411,30.6696,34,
2656,5,104.0812,30.6915,33,
2657,5,104.1459,30.6124,32,
2658,5,104.0219,30.7173,32,
2659,5,104.1035,30.6704,32,
2660,5,104.0007,30.6537,32,
2661,5,104.0898,30.6559,32,
2662,5,104.0672,30.709,32,
2663,5,104.1188,30.683,32,
2664,5,104.0183,30.7045,31,
2665,5,104.1494,30.6239,31,
2666,5,104.0401,30.7028,31,
2667,5,104.0854,30.6848,31,
2668,5,108.7751,34.4392,31,
2669,5,104.0748,30.6743,31,
2670,5,104.0171,30.6551,31,
2671,5,104.1016,30.6791,31,
2672,5,104.1058,30.6923,30,
2673,5,104.1264,30.6771,30,
2674,5,120.3352,30.2974,30,
2675,5,104.1369,30.6089,29,
