1047,12,103.6503,30.986,10,
1048,12,104.0807,30.5989,14,
1049,12,103.6519,30.9599,14,
1050,12,103.6764,30.9756,7,
1051,12,104.2403,30.5804,5,
1052,12,103.665,31.0022,22,
1053,12,103.8712,30.6966,6,
1054,12,103.9571,30.6898,3,
1055,12,103.8957,30.8087,10,
1056,12,104.1675,30.657,4,
1057,12,103.9955,30.5556,3,
1058,12,104.0759,30.6435,3,
1059,12,103.8534,30.6966,4,
1060,12,104.0811,30.6092,3,
1061,12,104.0885,30.5531,5,
1062,12,104.0282,30.6525,3,
1063,12,104.073,30.7079,4,
1064,12,103.6403,30.9952,5,
1065,12,104.0655,30.6513,3,
1066,12,104.0819,30.6728,14,
1067,12,104.0068,30.6416,5,
1068,12,104.4286,30.8569,3,
1069,12,103.6475,30.9718,3,
1070,12,104.101,30.6616,5,
1071,12,103.8378,30.7022,13,
1072,12,104.0463,30.7141,5,
1073,12,103.8393,30.6899,7,
1074,12,104.0719,30.557,3,
1075,12,104.1223,30.7502,8,
1076,12,103.6515,30.9956,16,
1077,12,104.0795,30.7168,4,
1078,12,103.979,30.7641,8,
1079,12,103.8552,30.8288,4,
1080,12,103.638,30.9783,5,
1081,12,104.0641,30.6276,5,
1082,12,103.6628,31.0193,9,
1083,12,104.0494,30.701,4,
1084,12,104.0665,30.6042,17,
1085,12,104.0876,30.6297,4,
1086,12,104.1803,30.8287,6,
1087,12,104.0667,30.673,29,
1088,12,103.817,30.6779,3,
1089,12,103.8339,30.6763,5,
1090,12,104.2822,30.5822,6,
1091,12,104.0183,30.666,10,
1092,12,103.6284,30.9938,17,
1093,12,104.2575,30.551,12,
1094,12,104.1745,30.5688,6,
1095,12,103.9831,30.7324,6,
1096,12,104.0601,30.6608,8,
1097,12,103.9244,30.8646,3,
1098,12,104.1236,30.697,11,
1099,12,104.1703,30.6347,6,
1100,12,103.663,30.9849,3,
1101,12,104.25,30.5386,10,
1102,12,103.6324,30.9705,9,
1103,12,104.1808,30.838,3,
1104,12,103.6116,30.9709,5,
1105,12,104.0885,30.6588,6,
1106,12,103.8182,30.6944,3,
1107,12,104.2868,30.8866,3,
1108,12,104.2684,30.8976,7,
1109,12,103.629,30.9838,11,
1110,12,104.0959,30.6935,3,
1111,12,104.0706,30.6601,16,
1112,12,103.8992,30.822,6,
1113,12,104.1923,30.8285,3,
1114,12,104.0224,30.5757,5,
1115,12,103.8878,30.7872,8,
1116,12,104.1158,30.6806,5,
1117,12,104.2298,30.5354,10,
1118,12,104.204,30.5797,6,
1119,12,103.6087,30.9828,7,
1120,12,104.2837,30.8695,3,
1121,12,104.0665,30.585,5,
1122,12,104.1898,30.815,5,
1123,12,104.2836,30.5691,31,
1124,12,104.074,30.6171,16,
1125,12,104.0648,30.2825,4,
1126,12,104.1302,30.6002,4,
1127,12,104.0762,30.6304,4,
1128,12,103.9911,30.5851,4,
1129,12,104.7024,30.7429,4,
1130,12,104.1001,30.63,5,
1131,12,104.0322,30.6911,8,
1132,12,103.9298,30.5004,3,
1133,12,104.0502,30.6894,6,
1134,12,103.8842,30.8183,12,
1135,12,104.1028,30.7083,5,
1136,12,104.2684,30.5669,9,
1137,12,130.3851,46.7926,5,
1138,12,104.01,30.6748,12,
1139,12,104.1673,30.8303,12,
1140,12,103.8928,30.6843,5,
1141,12,104.1763,30.8161,7,
1142,12,104.1839,30.6585,5,
1143,12,104.2648,30.5403,13,
1144,12,103.998,30.6245,8,
1145,12,104.0532,30.6504,6,
1146,12,104.1036,30.6102,4,
1147,12,104.0154,30.7301,6,
1148,12,104.0892,30.684,4,
1149,12,104.1058,30.6446,7,
1150,12,104.062,30.5946,10,
1151,12,104.04,30.6167,7,
1152,12,103.642,31.0111,13,
1153,12,103.9348,30.6276,5,
1154,12,103.8616,30.6876,6,
1155,12,103.6641,30.9748,13,
1156,12,104.1129,30.6295,10,
1157,12,103.8791,30.6779,3,
1158,12,104.0762,30.5382,7,
1159,12,104.1521,30.7385,6,
1160,12,103.9447,30.7672,3,
1161,12,104.1628,30.7359,4,
1162,12,103.9383,30.5716,3,
1163,12,103.6308,31.0084,6,
1164,12,103.8477,30.708,11,
1165,12,104.0823,30.6935,3,
1166,12,104.0091,30.6185,3,
1167,12,104.2867,30.5592,4,
1168,12,104.0643,30.5357,5,
1169,12,104.104,30.6802,10,
1170,12,104.1594,30.8175,13,
1171,12,104.2515,30.5755,3,
1172,12,104.0471,30.6684,7,
