1655,17,104.0607,30.6025,7,
1656,17,103.9797,30.7263,13,
1657,17,103.9224,30.57,8,
1658,17,104.1671,30.8159,22,
1659,17,104.0064,30.6699,5,
1660,17,104.0752,30.6731,26,
1661,17,104.1868,30.5638,12,
1662,17,104.0604,30.6632,15,
1663,17,103.9159,30.5863,4,
1664,17,103.958,30.7762,8,
1665,17,104.0092,30.6501,4,
1666,17,103.8764,30.7919,7,
1667,17,103.8365,30.673,8,
1668,17,104.1865,30.5766,3,
1669,17,103.9828,30.674,3,
1670,17,104.0682,30.6491,30,
1671,17,103.8493,30.7217,6,
1672,17,104.1518,30.7385,3,
1673,17,103.6547,30.9771,5,
1674,17,104.2768,30.5694,20,
1675,17,104.1697,30.695,6,
1676,17,103.9071,30.8011,30,
1677,17,103.9141,30.809,3,
1678,17,104.0745,30.6581,22,
1679,17,103.6317,30.9898,15,
1680,17,103.9389,30.8076,6,
1681,17,103.67,31.021,3,
1682,17,104.0491,30.6625,5,
1683,17,103.9001,30.8202,16,
1684,17,104.0519,30.6401,9,
1685,17,104.0116,30.6184,5,
1686,17,104.1431,30.604,9,
1687,17,103.6543,31.0046,27,
1688,17,103.6157,30.9765,4,
1689,17,104.2427,30.5591,4,
1690,17,103.91,30.779,3,
1691,17,104.189,30.8112,10,
1692,17,103.6585,31.0264,6,
1693,17,104.2649,30.5717,6,
1694,17,104.2864,30.5601,5,
1695,17,104.0567,30.717,8,
1696,17,103.8874,30.7798,5,
1697,17,104.0808,30.5608,6,
1698,17,104.2043,30.829,5,
1699,17,103.9588,30.6873,6,
1700,17,104.0812,30.5183,3,
1701,17,103.8905,30.8133,7,
1702,17,104.0578,30.6964,7,
1703,17,103.8867,30.677,17,
1704,17,104.0329,30.6656,6,
1705,17,104.2329,30.579,4,
1706,17,104.1402,30.8006,6,
1707,17,103.82,30.6583,7,
1708,17,104.0746,30.5433,3,
1709,17,104.0727,30.5965,10,
1710,17,104.1517,30.5281,5,
1711,17,103.8359,30.6871,8,
1712,17,104.0562,30.6508,11,
1713,17,104.4211,30.8617,5,
1714,17,103.7974,30.6483,3,
1715,17,103.9934,30.6349,5,
1716,17,104.1889,30.8376,5,
1717,17,103.8474,30.6905,34,
1718,17,104.1057,30.6734,4,
1719,17,103.8507,30.6548,8,
1720,17,103.8421,30.7305,4,
1721,17,103.633,30.9995,5,
1722,17,103.8598,30.6866,12,
1723,17,104.0702,30.5726,7,
1724,17,104.1009,30.6864,17,
1725,17,104.2476,30.5403,13,
1726,17,104.1147,30.6917,4,
1727,17,103.6412,30.9699,3,
1728,17,104.1671,30.8332,7,
1729,17,104.162,30.5903,10,
1730,17,104.0778,30.6074,11,
1731,17,103.6507,30.9858,13,
1732,17,103.8691,30.7098,15,
1733,17,104.1846,30.8252,7,
1734,17,104.1769,30.5669,8,
1735,17,104.1312,30.6513,7,
1736,17,104.0653,30.588,14,
1737,17,104.0882,30.6721,3,
1738,17,103.8312,30.7284,3,
1739,17,104.0628,30.5559,6,
1740,17,104.2062,30.8187,5,
1741,17,104.064,30.6274,5,
1742,17,104.0724,30.692,7,
1743,17,104.1818,30.7006,4,
1744,17,103.824,30.7013,12,
1745,17,104.2631,30.5516,10,
1746,17,103.8222,30.6837,8,
1747,17,103.6127,30.8977,4,
1748,17,103.9243,30.579,14,
1749,17,103.9701,30.6193,4,
1750,17,104.0002,30.5565,4,
1751,17,103.8918,30.804,5,
1752,17,103.946,30.5897,5,
1753,17,104.0883,30.6627,65,
1754,17,104.1376,30.6869,4,
1755,17,104.1767,30.7114,7,
1756,17,104.2538,30.5579,7,
1757,17,104.0822,30.6396,3,
1758,17,103.8352,30.6551,8,
1759,17,104.2766,30.8911,3,
1760,17,104.1003,30.646,5,
1761,17,103.6556,30.9938,3,
1762,17,103.6645,31.0074,8,
1763,17,103.6281,30.9768,6,
1764,17,103.6673,30.9968,5,
1765,17,104.3352,30.6405,3,
1766,17,104.11,30.6132,6,
1767,17,103.965,30.5847,9,
1768,17,104.0073,30.5832,3,
1769,17,103.933,30.7957,4,
1770,17,104.1154,30.6355,3,
1771,17,103.8978,30.7946,9,
1772,17,104.0272,30.6486,6,
1773,17,104.2646,30.5416,3,
1774,17,103.9078,30.5798,3,
1775,17,103.6437,31.018,7,
1776,17,103.6618,30.9864,40,
1777,17,104.0965,30.5985,8,
1778,17,103.8292,30.7486,3,
1779,17,103.9408,30.8174,4,
1780,17,104.0471,30.6037,14,
1781,17,104.0758,30.6271,17,
1782,17,103.8419,30.7003,39,
1783,17,104.261,30.8876,17,
1784,17,103.9017,30.7851,6,
1785,17,104.0519,30.6736,4,
1786,17,104.0505,30.6204,3,
1787,17,104.002,30.7167,7,
1788,17,104.2534,30.5709,5,
1789,17,103.8759,30.6782,7,
